Wall time,Step,Value
1522813956.4481654,5231,0.8885999917984009
1522813956.9422364,5234,0.8756999969482422
1522813957.111719,5235,0.8871999979019165
1522813957.7800868,5239,0.8915500044822693
1522813957.9359987,5240,0.8904500007629395
1522813958.597189,5244,0.8858500123023987
1522813961.5952098,5262,0.8870499730110168
1522813962.2580318,5266,0.8729000091552734
1522813966.118849,5289,0.8801500201225281
1522813968.2815926,5302,0.8894000053405762
1522813970.9512894,5318,0.8930000066757202
1522813972.7794366,5329,0.8762999773025513
1522813975.4425888,5345,0.8955000042915344
1522813975.9565144,5348,0.8934500217437744
1522813977.7940907,5359,0.89205002784729
1522813977.963488,5360,0.897849977016449
1522813978.4697058,5363,0.8971999883651733
1522813981.3169262,5380,0.8997499942779541
1522813981.9873018,5384,0.8917999863624573
1522813985.4365542,5404,0.8859999775886536
1522813985.771999,5406,0.8774999976158142
1522813988.1815252,5420,0.8932999968528748
1522813989.04825,5425,0.8894500136375427
1522813991.4441526,5439,0.8953999876976013
1522813991.6107254,5440,0.8799999952316284
1522813991.9473352,5442,0.8909500241279602
1522813992.798556,5447,0.8924499750137329
1522813997.6200325,5475,0.8931000232696533
1522813999.1795297,5484,0.8948500156402588
1522814000.3682463,5491,0.886650025844574
1522814001.0540457,5495,0.8930000066757202
1522814002.072768,5501,0.8960999846458435
1522814003.1113439,5507,0.896399974822998
1522814003.9625707,5512,0.8916500210762024
1522814004.4905572,5515,0.8985000252723694
1522814004.8377802,5517,0.8989499807357788
1522814007.4113674,5532,0.897350013256073
1522814008.949201,5541,0.8932999968528748
1522814010.3341792,5549,0.896399974822998
1522814013.2397873,5566,0.8927000164985657
1522814014.1627734,5571,0.897599995136261
1522814014.524233,5573,0.8774499893188477
1522814016.6129863,5585,0.8670499920845032
1522814016.9622223,5587,0.8590999841690063
1522814017.9901233,5593,0.817550003528595
1522814020.092991,5605,0.8809499740600586
1522814020.9497507,5610,0.8892499804496765
1522814022.704514,5620,0.890999972820282
1522814024.4280477,5630,0.8967999815940857
1522814024.7673285,5632,0.8980500102043152
1522814027.4150276,5647,0.896049976348877
1522814029.3405375,5658,0.8986999988555908
1522814029.695007,5660,0.8938000202178955
1522814030.3873944,5664,0.8945000171661377
1522814032.4969049,5676,0.8974000215530396
1522814033.0388346,5679,0.894599974155426
1522814040.284249,5720,0.8985499739646912
1522814040.8157868,5723,0.8981500267982483
1522814041.5145319,5727,0.8964499831199646
1522814044.0136967,5741,0.9021000266075134
1522814046.0076041,5752,0.8989999890327454
1522814047.2314105,5759,0.8982999920845032
1522814048.48555,5766,0.8926500082015991
1522814050.279986,5776,0.8978999853134155
1522814050.8097384,5779,0.8992000222206116
1522814051.6985595,5784,0.8882499933242798
1522814052.5787024,5789,0.8835499882698059
1522814053.6492865,5795,0.8935999870300293
1522814055.7884772,5807,0.8985000252723694
1522814055.9670463,5808,0.8987500071525574
1522814059.0755994,5825,0.8924999833106995
1522814059.623464,5828,0.9023500084877014
1522814060.8724988,5835,0.8989999890327454
1522814063.0282614,5847,0.9007499814033508
1522814065.7046316,5862,0.8936499953269958
1522814066.0615652,5864,0.9004499912261963
1522814067.3261044,5871,0.9002500176429749
1522814069.1405272,5881,0.8851000070571899
1522814070.5770981,5889,0.8887500166893005
1522814070.9340189,5891,0.8999500274658203
1522814071.2991962,5893,0.8858500123023987
1522814072.1976583,5898,0.8957499861717224
1522814073.8017833,5907,0.8942499756813049
1522814075.6611178,5917,0.891700029373169
1522814075.8435836,5918,0.902649998664856
1522814077.6505418,5928,0.8966500163078308
1522814078.3752036,5932,0.8934500217437744
1522814078.5577538,5933,0.8989999890327454
1522814081.9946232,5952,0.9021000266075134
1522814082.8970594,5957,0.8992999792098999
1522814083.2527213,5959,0.8995500206947327
1522814083.4372609,5960,0.8950499892234802
1522814083.9803834,5963,0.8998500108718872
1522814085.6020088,5972,0.8885499835014343
1522814088.8966923,5990,0.8989499807357788
1522814092.4819033,6010,0.8925999999046326
1522814093.3794746,6015,0.8860499858856201
1522814095.0109,6024,0.8696500062942505
1522814096.1034088,6030,0.873449981212616
1522814096.286627,6031,0.8790000081062317
1522814096.4660254,6032,0.8045499920845032
1522814097.0134141,6035,0.7457000017166138
1522814097.5494483,6038,0.7976999878883362
1522814100.1121986,6052,0.8776500225067139
1522814101.5771418,6060,0.8898000121116638
1522814104.7021437,6077,0.8962500095367432
1522814104.881242,6078,0.8933500051498413
1522814105.6118693,6082,0.8959500193595886
1522814106.5150993,6087,0.8968499898910522
1522814107.7949684,6094,0.8989499807357788
1522814109.446801,6103,0.8982499837875366
1522814109.813158,6105,0.8998000025749207
1522814111.6361463,6115,0.8944500088691711
1522814112.738622,6121,0.8998000025749207
1522814113.0993147,6123,0.9007999897003174
1522814114.1953235,6129,0.8989999890327454
1522814114.5583255,6131,0.8985999822616577
1522814114.9299905,6133,0.8960000276565552
1522814117.134522,6145,0.8949499726295471
1522814117.4982238,6147,0.8949499726295471
1522814117.8643184,6149,0.8952999711036682
1522814122.075633,6172,0.8970500230789185
1522814122.8036861,6176,0.8928999900817871
1522814123.7128909,6181,0.8853999972343445
1522814124.2569423,6184,0.8901500105857849
1522814127.2148185,6200,0.9020000100135803
1522814129.0519807,6210,0.8979499936103821
1522814129.2366414,6211,0.8917999863624573
1522814129.6063297,6213,0.8776500225067139
1522814130.7107315,6219,0.8963000178337097
1522814131.8226159,6225,0.8948000073432922
1522814133.1133394,6232,0.900950014591217
1522814134.0719643,6237,0.8935999870300293
1522814135.396181,6244,0.8970999717712402
1522814136.502127,6250,0.8978999853134155
1522814138.9235938,6263,0.8989999890327454
1522814140.230194,6270,0.8899499773979187
1522814143.7937934,6289,0.8907999992370605
1522814147.4349983,6309,0.9003000259399414
1522814147.8721488,6312,0.9024500250816345
1522814148.4545834,6316,0.9033499956130981
1522814148.5996869,6317,0.8969500064849854
1522814149.6172256,6324,0.8945000171661377
1522814152.084311,6341,0.902400016784668
1522814153.6890316,6352,0.9021000266075134
1522814155.2872977,6363,0.9043999910354614
1522814156.3089342,6370,0.9039499759674072
1522814157.1825266,6376,0.8888499736785889
1522814160.6977186,6400,0.890749990940094
1522814164.0862598,6423,0.8942000269889832
1522814167.6179256,6447,0.8857499957084656
1522814167.7631397,6448,0.897849977016449
1522814168.798388,6455,0.8914499878883362
1522814169.3894284,6459,0.896049976348877
1522814171.2953467,6472,0.9043499827384949
1522814171.4433837,6473,0.8912000060081482
1522814172.9240768,6483,0.899649977684021
1522814173.51811,6487,0.894349992275238
1522814174.6923542,6495,0.8967000246047974
1522814174.838236,6496,0.9029499888420105
1522814175.4303932,6500,0.9037500023841858
1522814176.760465,6509,0.9017000198364258
1522814176.9062626,6510,0.8968499898910522
1522814178.3784416,6520,0.8972499966621399
1522814178.5298734,6521,0.9000499844551086
1522814178.6773753,6522,0.9017999768257141
1522814179.863629,6530,0.9036999940872192
1522814180.461109,6534,0.8930500149726868
1522814182.8288498,6550,0.8956000208854675
1522814184.0144258,6558,0.8988500237464905
1522814186.3859034,6574,0.8996000289916992
1522814186.975969,6578,0.8996000289916992
1522814187.319354,6580,0.904699981212616
1522814187.4684958,6581,0.8992000222206116
1522814187.914516,6584,0.8999500274658203
1522814189.2734196,6593,0.9010999798774719
1522814189.4284616,6594,0.899399995803833
1522814190.8108692,6603,0.9014999866485596
1522814191.2682521,6606,0.8967000246047974
1522814193.2070167,6616,0.8999500274658203
1522814194.2589982,6621,0.8967999815940857
1522814201.4429767,6657,0.9042999744415283
1522814203.1963892,6666,0.8980000019073486
1522814203.5741491,6668,0.897599995136261
1522814204.3481436,6672,0.8921999931335449
1522814205.4824626,6678,0.8968499898910522
1522814206.0625062,6681,0.8992999792098999
1522814207.4154136,6688,0.9019500017166138
1522814208.0085375,6691,0.90625
1522814208.9736786,6696,0.8993499875068665
1522814209.5454626,6699,0.8946999907493591
1522814211.10953,6707,0.8984000086784363
1522814211.896712,6711,0.9049999713897705
1522814212.676041,6715,0.9057499766349792
1522814214.6226358,6725,0.8934000134468079
1522814214.81847,6726,0.8950499892234802
1522814217.1442995,6738,0.9024500250816345
1522814217.9296532,6742,0.9045000076293945
1522814219.2967741,6749,0.8969500064849854
1522814220.0821927,6753,0.8894500136375427
1522814222.2265668,6764,0.8986499905586243
1522814224.6050062,6776,0.8983500003814697
1522814227.7535276,6792,0.8874499797821045
1522814231.876269,6813,0.9000499844551086
1522814232.6603982,6817,0.9024500250816345
1522814235.596929,6832,0.8973000049591064
1522814237.1717827,6840,0.9035999774932861
1522814238.3601224,6846,0.9004999995231628
1522814239.152317,6850,0.9016000032424927
1522814239.9426363,6854,0.9008499979972839
1522814241.5276892,6862,0.9009000062942505
1522814242.7005482,6868,0.9032999873161316
1522814242.8938246,6869,0.904449999332428
1522814246.241604,6886,0.899150013923645
1522814247.615471,6893,0.9001500010490417
1522814248.0108185,6895,0.8966000080108643
1522814249.182893,6901,0.9002000093460083
1522814250.7742445,6909,0.9002000093460083
1522814251.3771222,6912,0.8972499966621399
1522814252.1580498,6916,0.885200023651123
1522814254.1986108,6926,0.9033499956130981
1522814255.7805278,6934,0.9024500250816345
1522814256.377845,6937,0.9033499956130981
1522814259.1499047,6951,0.9052500128746033
1522814259.9335768,6955,0.8934000134468079
1522814261.5115564,6963,0.9017000198364258
1522814262.1145456,6966,0.9004999995231628
1522814263.3009984,6972,0.8986999988555908
1522814266.6757486,6989,0.8998500108718872
1522814266.8734846,6990,0.8902000188827515
1522814267.2744749,6992,0.9047999978065491
1522814270.8508642,7010,0.889549970626831
1522814271.6446335,7014,0.9063500165939331
1522814272.2497919,7017,0.8902999758720398
1522814275.2496862,7032,0.9022499918937683
1522814275.842375,7035,0.9016000032424927
1522814276.6466582,7039,0.8846499919891357
1522814278.029494,7046,0.8960999846458435
1522814280.6181629,7059,0.9020000100135803
1522814281.8126228,7065,0.8977000117301941
1522814284.652724,7079,0.8933500051498413
1522814287.0327694,7091,0.8899000287055969
1522814288.4273534,7098,0.9052000045776367
1522814290.0167456,7106,0.9020500183105469
1522814291.6112409,7114,0.8977000117301941
1522814291.814093,7115,0.9000999927520752
1522814292.810019,7120,0.8979499936103821
1522814293.6142628,7124,0.8999000191688538
1522814296.2157445,7137,0.8996000289916992
1522814297.0158987,7141,0.8982999920845032
1522814299.814668,7155,0.8974999785423279
1522814302.2192187,7167,0.8985000252723694
1522814302.421878,7168,0.9017000198364258
1522814303.8192077,7175,0.9010999798774719
1522814305.4271238,7183,0.9020500183105469
1522814306.6117575,7189,0.8967000246047974
1522814307.819697,7195,0.8851000070571899
1522814309.2168674,7202,0.8986499905586243
1522814309.6136408,7204,0.8842999935150146
1522814311.4153888,7213,0.6255999803543091
1522814311.8166294,7215,0.7757999897003174
1522814312.0160534,7216,0.8807500004768372
1522814315.8912437,7235,0.8873000144958496
1522814316.4984128,7238,0.89410001039505
1522814318.3091736,7247,0.8996999859809875
1522814320.9474032,7260,0.8952999711036682
1522814323.169418,7271,0.8970000147819519
1522814323.7836165,7274,0.8959000110626221
1522814325.7824273,7284,0.9007999897003174
1522814328.9916441,7300,0.9017500281333923
1522814331.2069578,7311,0.9045500159263611
1522814331.813851,7314,0.8993499875068665
1522814334.8366463,7329,0.9036999940872192
1522814336.8521814,7339,0.9017999768257141
1522814337.0509427,7340,0.9010000228881836
1522814338.0624936,7345,0.902899980545044
1522814338.2645893,7346,0.9046000242233276
1522814339.2681205,7351,0.9056000113487244
1522814339.6702237,7353,0.9014000296592712
1522814340.4794998,7357,0.902400016784668
1522814340.6807706,7358,0.8996000289916992
1522814340.878951,7359,0.9035999774932861
1522814343.9217842,7374,0.9061999917030334
1522814345.381127,7381,0.9033499956130981
1522814345.5811937,7382,0.8988999724388123
1522814346.4012604,7386,0.9058499932289124
1522814346.8028321,7388,0.8994500041007996
1522814348.6276186,7397,0.9020000100135803
1522814349.434482,7401,0.9067999720573425
1522814350.0508628,7404,0.8982499837875366
1522814355.315436,7430,0.9052000045776367
1522814355.517926,7431,0.9010499715805054
1522814357.346618,7440,0.8970999717712402
1522814357.948674,7443,0.8988999724388123
1522814358.7612562,7447,0.9029499888420105
1522814359.3683248,7450,0.9016500115394592
1522814361.4018207,7460,0.8898000121116638
1522814361.606777,7461,0.8888000249862671
1522814361.811213,7462,0.88919997215271
1522814362.0117946,7463,0.8977000117301941
1522814363.027615,7468,0.8973000049591064
1522814364.2473912,7474,0.8964999914169312
1522814365.050128,7478,0.9024999737739563
1522814365.455816,7480,0.9059000015258789
1522814367.9177046,7492,0.9029499888420105
1522814368.7349784,7496,0.9001500010490417
1522814369.9688952,7502,0.9006999731063843
1522814370.1681168,7503,0.9038000106811523
1522814371.7998285,7511,0.8974999785423279
1522814373.0160866,7517,0.8988000154495239
1522814374.1357214,7522,0.8971999883651733
1522814375.9451153,7530,0.9031999707221985
1522814377.5020318,7537,0.9031999707221985
1522814379.6907637,7547,0.9056500196456909
1522814383.6387892,7565,0.9021999835968018
1522814385.387567,7573,0.9013500213623047
1522814386.0298474,7576,0.9018499851226807
